id_interno;numero_proyecto;extracto;Fecha;Año;Estado;Proyecto;Expediente Electrónico;TEXTO ORIGINAL;Autores
8676;Proyecto N° 441;"ESTABLéZCASE LA IMPLEMENTACIóN DE UNA ""HORA SILENCIOSA"" EN TODAS LAS OFICINAS DEPENDIENTES DEL PODER EJECUTIVO PROVINCIAL QUE CUENTEN CON SERVICIOS DE ATENCIóN AL PúBLICO, CON EL OBJETIVO DE FACILITAR EL ACCESO INCLUSIVO A PERSONAS CON CONDICIóN DEL ESPECTRO AUTISTA (CEA) Y OTRAS ALTERACIONES EN EL PROCESAMIENTO SENSORIAL.";2025-08-04;2025;EN TRAMITE;Ley Provincial;EX-2025-00032222- -HCDCAT-DPMG;;
8677;Proyecto N° 442;INSTAR A LOS ACTUALES LEGISLADORES NACIONALES DE LA PROVINCIA DE CATAMARCA EN EL  CONGRESO DE LA NACIóN  A RECHAZAR EL VETO DEL PODER EJECUTIVO NACIONAL FORMALIZADO MEDIANTE EL DECRETO 534/2025, PARA SOSTENER LA VIGENCIA DE LAS LEYES SANCIONADAS QUE ESTABLECE LA EMERGENCIA EN DISCAPACIDAD, EL AUMENTO DE LOS JUBILADOS Y LA EXTENSIóN DE LA MORATORIA PREVISIONAL.;2025-08-04;2025;EN TRAMITE;Resolución;EX-2025-00032235- -HCDCAT-DPAD;;
8678;Proyecto N° 443;“DECLáRESE LA EMERGENCIA EN MATERIA EDUCATIVA Y DE INFRAESTRUCTURA ESCOLAR EN LAS ZONAS CORDILLERANAS DEL DEPARTAMENTO TINOGASTA, EN PARTICULAR EN LA JURISDICCIóN DE FIAMBALá Y LOCALIDADES RURALES DEL NORTE, AFECTADAS POR FENóMENOS CLIMáTICOS EXTREMOS”.;2025-08-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00032254-   -HCDCAT-DPBFD;;
8679;Proyecto N° 444;CRéASE EN LA PROVINCIA DE CATAMARCA EL PUERTO SECO EN EL PASO FRONTERIZO DE SAN FRANCISCO, COMO INFRAESTRUCTURA CLAVE PARA FACILITAR EL COMERCIO INTERNACIONAL Y FORTALECER LA CONECTIVIDAD DEL CORREDOR BIOCEáNICO.;2025-08-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00032261-   -HCDCAT-DPMZ;;
8680;Proyecto N° 446;"DECLáRASE DE INTERéS LEGISLATIVO, CON CARáCTER PERMANENTE, LA INICIATIVA DENOMINADA ""RUTA DE LA PAZ"", PROMOVIDA POR LA FEDERACIóN PARA LA PAZ UNIVERSAL.";2025-08-05;2025;EN TRAMITE;Declaración;EX-2025-00032269-   -HCDCAT-DPMZ;;
8681;Proyecto N° 445;“CRéASE EL PROGRAMA PROVINCIAL DE PASANTíAS UNIVERSITARIAS, DESTINADO A ESTUDIANTES DE LA UNIVERSIDAD PúBLICA Y DE LAS UNIVERSIDADES PRIVADAS MEDIANTE CONVENIOS CON LAS PROVINCIAS QUE INTEGRAN EL NORTE GRANDE ARGENTINO Y LOS PAíSES LIMíTROFES”.;2025-08-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00032265-   -HCDCAT-DPMZ;;
8682;Proyecto N° 447;"“ESTABLECER QUE EN TODOS LOS ESTABLECIMIENTOS: GASTRONóMICOS, RESTAURANTES, COMEDORES, BARES U OTROS ESTABLECIMIENTOS COMERCIALES EN LOS QUE SE CONSUMAN BEBIDAS ALCOHóLICAS, DEBERáN EXHIBIR EN LA CARTA DE BEBIDAS Y EN UN LUGAR VISIBLE UN CARTEL CON EL ENUNCIADO: ""SI VAS A CONDUCIR, NO CONSUMAS BEBIDAS ALCOHóLICAS.”";2025-08-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00032305-   -HCDCAT-DPMG;;
8683;Proyecto N° 448;“GARANTIZAR LA ACCESIBILIDAD Y LA INCLUSIóN DE LAS PERSONAS CON DISMINUCIóN VISUAL EN LOS CENTROS DE TURISMO DE LA PROVINCIA DE CATAMARCA, MEDIANTE LA PROVISIóN DE FOLLETERíA EN SISTEMA BRAILLE”.-;2025-08-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00032311-   -HCDCAT-DPMG;;
8684;Proyecto N° 449;DECLáRASE DE INTERéS PARLAMENTARIO LA CAPACITACIóN “ACOMPAñAR EN TIEMPOS DIGITALES: VíNCULOS, IDENTIDAD Y DERECHOS”.-;2025-08-05;2025;EN TRAMITE;Declaración;EX-2025-00032327-   -HCDCAT-DPMA;;
8685;Proyecto N° 450;DECLáRESE LA URGENTE IMPLEMENTACIóN DE PROTOCOLOS DE SUSPENSIóN AUTOMáTICA DE CLASES EN ZONAS CORDILLERANAS, CUANDO SE EMITAN ALERTAS OFICIALES POR VIENTO ZONDA U OTRAS INCLEMENCIAS CLIMáTICAS EXTREMAS Y SE GARANTICE LA NO SE AFECTACIóN DEL PRESENTISMO DOCENTE MIENTRAS SE MANTENGA LA EMERGENCIA.;2025-08-05;2025;EN TRAMITE;Resolución;EX-2025-00032347-   -HCDCAT-DPBFD;;
8686;Proyecto N° 451;“EXPRESAR SU MáS ENéRGICO REPUDIO A LA CONDUCTA DEL DIRECTOR DE LA OBRA SOCIAL DE LOS EMPLEADOS PúBLICOS (OSEP), SR. LEOPOLDO MARCHETTI;2025-08-05;2025;EN TRAMITE;Declaración;EX-2025-00032414-   -HCDCAT-DPBFD;;
8687;Proyecto N° 452;CREÁSE UNA COMISIÓN INVESTIGADORA ESPECIAL DESTINADA A EVALUAR EL DESEMPEÑO INSTITUCIONAL, ADMINISTRATIVO Y FINANCIERO DE LA OBRA SOCIAL DE LOS EMPLEADOS PÚBLICOS (OSEP);2025-08-05;2025;EN TRAMITE;Resolución;EX-2025-00032434-   -HCDCAT-DPBFD;;
8688;Proyecto N° 453;"SOLICÍTESE AL DIRECTOR DE OSEP; MARCHETTI LEOPOLDO, UN PEDIDO DE INFORME SOBRE NOMINA DE PAGOS EFECTUADOS A PROFESIONALES DE LA SALUD MENTAL Y EL USO DE CARTAS DOCUMENTOS A PRESTADORES.";2025-08-05;2025;EN TRAMITE;Resolución;EX-2025-00032449-   -HCDCAT-DPBFD;;
8689;Proyecto N° 454;“SOLICITA AL P.E.P., Y POR SU INTERMEDIO A LOS MINISTERIOS DE INFRAESTRUCTURA Y OBRAS CIVILES, DE AGUA, ENERGíA Y MEDIO AMBIENTE, A FISCALíA DE ESTADO Y DEMáS ORGANISMOS COMPETENTES QUE INFORMEN RESPECTO A LA OBRA DE CLOACAS EN EL DEPARTAMENTO VALLE VIEJO.”;2025-08-05;2025;EN TRAMITE;Resolución;EX-2025-00032455-   -HCDCAT-DPAME;;
8690;Proyecto N° 456;PEDIDO DE INFORME SOBRE LA ADMINISTRACIóN FINANCIERA DE LA MUNICIPALIDAD DE EL RODEO.;2025-08-05;2025;EN TRAMITE;Resolución;EX-2025-00032475-   -HCDCAT-DPAME;;
8691;Proyecto N° 455;CONSTRUCCIÓN DE PUENTE VEHICULAR CON PASO PEATONAL SOBRE EL RIO DEL VALLE EN EL TRAMO COMPRENDIDO EN EL EMPALME DE LA RUTA PROVINCIAL N° 33 Y RUTA NACIONAL N° 38, ZONA DE AGUAS COLORADAS, DEPARTAMENTO VALLE VIEJO;2025-08-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00032465-   -HCDCAT-DPLF;;
8692;Proyecto N° 457;“CRéASE EN EL áMBITO DE LA PROVINCIA DE CATAMARCA UN RéGIMEN DE INCLUSIóN Y CUPO LABORAL PARA PERSONAS TRAVESTIS, TRANSEXUALES Y TRANSGéNERO, CON EL FIN DE GARANTIZAR EL DERECHO AL TRABAJO EN CONDICIONES DE EQUIDAD Y PROMOVER LA INCLUSIóN SOCIAL PLENA DE DICHO COLECTIVO”.-;2025-08-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00032495-   -HCDCAT-DPMG;;
8693;Proyecto N° 458;"""CITAR, PARA SU INTERPELACIóN AL DIRECTOR DE LA O.S.E.P. LEOPOLDO MARCHETTI, A FIN DE QUE INFORME PúBLICAMENTE Y RESPONDA LAS INQUIETUDES DE LOS MIEMBROS DE ESTE CUERPO.”";2025-08-05;2025;EN TRAMITE;Resolución;EX-2025-00032490-   -HCDCAT-DPBFD;;
8694;Proyecto N° 459;PEDIDO DE INFORME DIRIGIDO AL PODER EJECUTIVO PROVINCIAL, A TRAVÉS DEL MINISTERIO DE HACIENDA, RESPECTO A LA PUBLICACIÓN DEL ESQUEMA DE AHORRO, INVERSIÓN Y FINANCIAMIENTO;2025-08-05;2025;EN TRAMITE;Resolución;EX-2025-00032499-   -HCDCAT-DPAME;;
8695;Proyecto N° 460;SOLICITAR AL DIRECTOR DE OSEP, QUE SE SIRVA INFORMAR SOBRE LAS DERIVACIONES MéDICAS Y CONTINUIDAD DE TRATAMIENTOS”;2025-08-05;2025;EN TRAMITE;Resolución;EX-2025-00032528-   -HCDCAT-DPSC;;
8696;Proyecto N° 461;INVíTASE A LOS MUNICIPIOS DE LA PROVINCIA DE CATAMARCA A CONTRATAR COBERTURA DE ASEGURADORA DE RIESGOS DEL TRABAJO (ART) PARA TODAS LAS PERSONAS QUE PRESTEN SERVICIOS EN EL áMBITO MUNICIPAL BAJO MODALIDADES DE VINCULACIóN NO PERMANENTE, INCLUYENDO BECAS, PASANTíAS, CONTRATOS DE LOCACIóN DE SERVICIOS U OTRAS FORMAS CONTRACTUALES SIN RELACIóN DE DEPENDENCIA FORMAL.”;2025-08-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00032564-   -HCDCAT-DPSC;;
8697;Proyecto N° 462;CRéASE EL PROGRAMA DE FOMENTO AL EMPRENDIMIENTO JOVEN .;2025-08-05;2025;EN TRAMITE;Ley Provincial;EX-2025-00032604-   -HCDCAT-DPTP;;
8698;Proyecto N° 463;SOLICíTESE AL P. E. P. Y A LA DIRECCIóN DE LA OBRA SOCIAL DE LOS EMPLEADOS PúBLICOS (OSEP) UN INFORME PARLAMENTARIO URGENTE;2025-08-06;2025;EN TRAMITE;Resolución;EX-2025-00032765-   -HCDCAT-DPBCA;;
8699;Proyecto N° 465;EXHORTAR AL MINISTERIO DE EDUCACIóN, QUE INFORME SI SE HA INICIADO FORMALMENTE UN SUMARIO ADMINISTRATIVO CONTRA LA DIRECTORA DE LA ESCUELA AGROTéCNICA DE ALIJILáN, SRA. CLARA LEMOS Y LAS MEDIDAS PREVENTIVAS ADOPTADAS PARA GARANTIAR EL ACCESO A LA EDUCACIóN DE SUS ESTUDIANTES.;2025-08-06;2025;EN TRAMITE;Resolución;EX-2025-00032843-   -HCDCAT-DPAM;;
8700;Proyecto N° 464;CRéASE EN EL áMBITO DEL MINISTERIO DE SALUD DE LA PROVINCIA DE CATAMARCA, EL PROGRAMA “ESTOY PARA ESCUCHARTE”;2025-08-06;2025;EN TRAMITE;Ley Provincial;EX-2025-00032784-   -HCDCAT-DPCM;;
8701;Proyecto N° 466;DECLáRESE LA SITUACIóN DE EVENTO ADVERSO EN LA LOCALIDAD DE LAGUNA BLANCA, DEPARTAMENTO DE BELéN, PROVINCIA DE CATAMARCA;2025-08-06;2025;EN TRAMITE;Ley Provincial;EX-2025-00032857-   -HCDCAT-DPGA;;
8702;Proyecto N° 467;INSTAR AL SISTEMA DE SEGURIDAD SOCIAL DE SALUD, EN PARTICULAR A LA OBRA SOCIAL DE LOS EMPLEADOS PúBLICOS (OSEP) Y A LAS DEMáS OBRAS SOCIALES NACIONALES Y PROVINCIALES QUE OPERAN EN CATAMARCA, A REGULARIZAR DE MANERA URGENTE LAS DEUDAS PENDIENTES CON LOS CENTROS DE SALUD DEL SISTEMA PúBLICO PROVINCIAL, CONFORME A LO ESTABLECIDO EN LA LEY PROVINCIAL N° 5052 DE RECUPERO DEL GASTO DE LA SEGURIDAD SOCIAL EN LA RED HOSPITALARIA.;2025-08-08;2025;EN TRAMITE;Resolución;EX-2025-00033764- -HCDCAT-DPBFD;;
8703;Proyecto N° 468;ADHIéRASE LA PROVINCIA DE CATAMARCA A LA LEY NACIONAL N° 27684 “INSTITúYASE EL DíA 23 DE JUNIO DE CADA AñO COMO DíA NACIONAL DEL SíNDROME DE DRAVET CON EL OBJETO DE GENERAR CONCIENCIA SOBRE LA IMPORTANCIA DEL CONOCIMIENTO Y DETECCIóN TEMPRANA DE ESTA ENFERMEDAD”.;2025-08-11;2025;EN TRAMITE;Ley Provincial;EX-2025-00033806-   -HCDCAT-DPAD;;
8704;Proyecto N° 470;DECLáRESE LA EMERGENCIA HABITACIONAL EN TODO EL TERRITORIO DE LA PROVINCIA DE CATAMARCA;2025-08-11;2025;EN TRAMITE;Ley Provincial;EX-2025-00033854-   -HCDCAT-DPBFD;;
8705;Proyecto N° 469;“INCORPóRASE LOS SABERES DE LAS CIENCIAS DE LA COMPUTACIóN AL DISEñO CURRICULAR DEL SISTEMA EDUCATIVO PROVINCIAL EN TODOS LOS NIVELES OBLIGATORIOS Y SUS DIFERENTES MODALIDADES, COMO PARTE DE LA ESTRATEGIA DE ACTUALIZACIóN DEL CAMPO DE EDUCACIóN TECNOLóGICA.”;2025-08-11;2025;EN TRAMITE;Ley Provincial;EX-2025-00033814-   -HCDCAT-DPGA;;
8706;Proyecto N° 471;DECLáRASE DE INTERéS LEGISLATIVO LA PARTICIPACIóN DE LA PROVINCIA DE CATAMARCA, INTEGRANTE DE LA MESA DE COBRE, EN EL MARCO DEL EVENTO ARGENTINA COBRE 2025.;2025-08-11;2025;EN TRAMITE;Declaración;EX-2025-00034007-   -HCDCAT-DPMZ;;
8707;Proyecto N° 472;“SOLICITASE AL TRIBUNAL DE CUENTAS DE LA PROVINCIA DE CATAMARCA QUE, EN UN PLAZO NO MAYOR A TREINTA (30) DíAS HáBILES, REMITA A ESTA HONORABLE CáMARA UN INFORME DETALLADO SOBRE CUENTA GENERAL DEL EJERCICIO Y LAS RENDICIONES DE CUENTAS DE RESPONSABLES DEL MUNICIPIO DE VALLE VIEJO CORRESPONDIENTE A LOS EJERCICIOS FISCALES 2021 A 2023.”;2025-08-11;2025;EN TRAMITE;Resolución;EX-2025-00034064-   -HCDCAT-DPAP;;
8708;Proyecto N° 473;SOLICITASE A LA UNIVERSIDAD NACIONAL DE CATAMARCA (U.N.CA) QUE, EN SU FACULTAD DE MEDICINA, Y A LAS INSTITUCIONES QUE DICTEN CARRERAS VINCULADAS A LA FORMACIóN DE ESTUDIANTES EN EL áREA DE LA SALUD, DISPONGAN LA CREACIóN E IMPLEMENTACIóN DE PROGRAMAS, CHARLAS, TALLERES, CURSOS Y CAPACITACIONES ORIENTADOS A LA FORMACIóN EN MEDICINA AMBIENTAL.;2025-08-11;2025;EN TRAMITE;Resolución;EX-2025-00034151- -HCDCAT-DPMZ;;
8709;Proyecto N° 474;CRéASE EL PROGRAMA PROVINCIAL DE DISPOSITIVOS DE IDENTIFICACIóN Y ALERTAS MéDICAS, CON EL OBJETIVO DE FACILITAR UNA ATENCIóN ADECUADA, OPORTUNA Y RESPETUOSA ANTE EMERGENCIAS QUE INVOLUCREN A PERSONAS CON CONDICIONES DE SALUD O DISCAPACIDADES NO VISIBLES. -;2025-08-12;2025;EN TRAMITE;Ley Provincial;EX-2025-00034228-   -HCDCAT-DPMG;;
8710;Proyecto N° 476;“ADHIéRESE LA PROVINCIA DE CATAMARCA EN TODOS SUS TéRMINOS AL DECRETO NACIONAL N° 562/2025, QUE DECLARA “DíA DEL NIñO” EL TERCER DOMINGO DEL MES DE AGOSTO DE CADA AñO”.;2025-08-12;2025;EN TRAMITE;Ley Provincial;EX-2025-00034255-   -HCDCAT-DPVV;;
8711;Proyecto N° 475;“DECLARAR DE INTERéS PARLAMENTARIO A LA ESCUELA EMPRESARIAL PARA MUJERES Y DIVERSIDADES, POR IMPULSAR SU DESARROLLO ECONóMICO, LA INCLUSIóN EN REDES COMERCIALES Y LA EQUIDAD EN EL ACCESO A HERRAMIENTAS DE GESTIóN Y CAPACITACIóN”.-;2025-08-12;2025;EN TRAMITE;Declaración;EX-2025-00034242-   -HCDCAT-DPBD;;
8712;Proyecto N° 477;SOLICITAR AL PEP QUE DE MANERA CONJUNTA CON LA MUNICIPALIDAD DE TINOGASTA AVANCEN EN UN PLAN DE PAVIMENTACIÓN EN LA CIUDAD DE TINOGASTA Y LAS LOCALIDADES DE EL PUESTO, ANILLACO Y SALADO;2025-08-12;2025;EN TRAMITE;Resolución;EX-2025-00034293-   -HCDCAT-DPHA;;
8713;Proyecto N° 478;CRéASE EN EL áMBITO DE LA PROVINCIA DE CATAMARCA EL “CóDIGO QR DE SEGURIDAD VIAL PROVINCIAL”, EN ADELANTE “EL CóDIGO QR”, DESTINADO A PROPORCIONAR, EN SITUACIONES DE CONTROL, EMERGENCIA O SINIESTRALIDAD, DATOS INMEDIATOS Y FIDEDIGNOS SOBRE MOTOVEHíCULOS, SUS CONDUCTORES Y SU ESTADO DE SALUD A LAS FUERZAS DE SEGURIDAD, SERVICIOS SANITARIOS Y CUERPOS DE BOMBEROS DE LA PROVINCIA.;2025-08-12;2025;EN TRAMITE;Ley Provincial;EX-2025-00034368-   -HCDCAT-DPMG;;
8714;Proyecto N° 479;CRÉASE EL “STICKER TURISTA”, UN DISTINTIVO OBLIGATORIO Y GRATUITO DESTINADO A VEHÍCULOS PARTICULARES DE VISITANTES QUE INGRESEN A LA PROVINCIA DE CATAMARCA CON FINES TURÍSTICOS;2025-08-12;2025;EN TRAMITE;Ley Provincial;EX-2025-00034378-   -HCDCAT-DPMG;;
8715;Proyecto N° 480;“SOLICITAR AL P.E.P. PARA QUE A TRAVéS DEL ORGANISMO QUE CORRESPONDA, INFORME POR QUE NO SE ESTáN TOMANDO MEDIDAS PREVENTIVAS MáS ESTRICTAS, QUE HAGAN POSIBLE LA BAJA DE LA SINIESTRALIDAD EN LAS RUTAS DEL DEPARTAMENTO ANTOFAGASTA DE LA SIERRA”.;2025-08-12;2025;EN TRAMITE;Resolución;EX-2025-00034423-   -HCDCAT-DPHA;;
8716;Proyecto N° 481;DECLáRESE DE INTERéS LEGISLATIVO LA REALIZACIóN DE LAS “XXIX JORNADAS NACIONALES Y 2° ENCUENTRO INTERNACIONAL SOBRE EL SíNDROME DE WILLIAMS”.;2025-08-13;2025;EN TRAMITE;Declaración;EX-2025-00034825-   -HCDCAT-DPPA;;
8717;Proyecto N° 482;DECLARAR DE INTERéS PARLAMENTARIO Y PROVINCIAL LA PARTICIPACIóN DE LA ESCUELA DE GIMNASIA ARTíSTICA “ACROARTS” EN EL TORNEO NACIONAL DE GIMNASIA ACROBáTICA 2025;2025-08-13;2025;EN TRAMITE;Declaración;EX-2025-00034863-   -HCDCAT-DPLJC;;
8718;Proyecto N° 483;SOLICITAR AL P.E.P, A TRAVéS DEL MINISTERIO DE SALUD, QUE IMPLEMENTE DE MANERA URGENTE UNA CAMPAñA PROVINCIAL DE INFORMACIóN Y CONTROL SOBRE MEDICAMENTOS HOSPITALARIOS DE ALTO RIESGO, CON ESPECIAL ÉNFASIS EN EL FENTANILO.;2025-08-18;2025;EN TRAMITE;Resolución;EX-2025-00035659-   -HCDCAT-DPBFD;;
8719;Proyecto N° 484;PEDIDO DE INFORME A TRIBUNAL DE CUENTAS , RESPECTO AL SUMARIO ADMINISTRATIVO DE RESPONSABILIDAD A LA MUNICIPALIDAD DE FRAY MAMERTO ESQUIú POR SU INCUMPLIMIENTO EN LA RENDICIóN DE CUENTAS DEL PRIMER SEMESTRE DEL 2023;2025-08-18;2025;EN TRAMITE;Resolución;EX-2025-00035733-   -HCDCAT-DPTP;;
8720;Proyecto N° 485;DECLARAR DE INTERéS PARLAMENTARIO DE LAS JORNADAS DENOMINADAS “RENACIENDO SIN EGO, SANANDO SIN DOLOR”.-;2025-08-19;2025;EN TRAMITE;Declaración;EX-2025-00035829-   -HCDCAT-DPSN;;
8721;Proyecto N° 486;“CRéASE EL PROGRAMA DE SEñALIZACIóN LUMINOSA ACCESIBLE EN EL TRANSPORTE PúBLICO URBANO DE LA PROVINCIA DE CATAMARCA DESTINADO A GARANTIZAR EL ACCESO A LA INFORMACIóN DE RECORRIDO, PARADAS Y DESTINO DE LAS UNIDADES A LAS PERSONAS CON DISCAPACIDAD AUDITIVA E HIPOACúSICAS”.-;2025-08-19;2025;EN TRAMITE;Ley Provincial;EX-2025-00035833-   -HCDCAT-DPSN;;
8722;Proyecto N° 487;CRéASE EL PROGRAMA PROVINCIAL “CATAMARCA VISIBLE”, CON EL OBJETO DE MEJORAR LA ACCESIBILIDAD, INCLUSIóN Y SEGURIDAD DE LOS USUARIOS DEL TRANSPORTE PúBLICO URBANO MEDIANTE LA ESTANDARIZACIóN DE LA SEñALIZACIóN EXTERNA E INTERNA EN LAS UNIDADES DE COLECTIVOS.;2025-08-19;2025;EN TRAMITE;Ley Provincial;EX-2025-00035837-   -HCDCAT-DPSN;;
8723;Proyecto N° 488;“CRéASE EL PROGRAMA PROVINCIAL DE ESTíMULO A JóVENES EMPRESARIOS, CON EL OBJETIVO DE IMPULSAR Y AFIANZAR PROYECTOS ELABORADOS POR LA JUVENTUD EMPRESARIA DE LA PROVINCIA DE CATAMARCA Y PROMOVER SU DESARROLLO, BRINDáNDOLES HERRAMIENTAS TéCNICAS, FISCALES Y FINANCIERAS”.-;2025-08-19;2025;EN TRAMITE;Ley Provincial;EX-2025-00035842-   -HCDCAT-DPNP;;
8724;Proyecto N° 489;DECLáRASE DE INTERéS LEGISLATIVO EL LARGOMETRAJE DE FICCIóN “PRIMERO TOMAMOS ANILLACO”, DIRIGIDO POR LA CINEASTA CATAMARQUEñA ORIUNDA DE BELéN, PAULA MARTEL, Y PRODUCIDO POR FRANCISCO NOVICK PARA LA PRODUCTORA COLECTIVO RUTEMBERG. -;2025-08-19;2025;EN TRAMITE;Declaración;EX-2025-00035846-   -HCDCAT-DPMZ;;
8725;Proyecto N° 491;“COMPETITIVIDAD PARA PROVEEDORES MINEROS CATAMARQUEñOS”.-;2025-08-19;2025;EN TRAMITE;Ley Provincial;EX-2025-00035857-   -HCDCAT-DPAM;;
8726;Proyecto N° 490;SOLICITAR AL MINISTERIO DE TRANSPORTE DE LA PROVINCIA QUE, ANTE LA DISOLUCIÓN DEL ORGANISMO NACIONAL DE VIALIDAD Y LA CONSECUENTE REASIGNACIÓN DE FUNCIONES, REFUERCE LOS CONTROLES SOBRE EL USO Y ESTADO DE LAS BALIZAS RETRO-REFLECTIVAS EN LOS TRANSPORTES DE CARGA QUE CIRCULEN POR EL TERRITORIO PROVINCIAL;2025-08-19;2025;EN TRAMITE;Resolución;EX-2025-00035850-   -HCDCAT-DPMZ;;
8727;Proyecto N° 492;DIRIGIRSE AL PODER EJECUTIVO PROVINCIAL, Y POR SU INTERMEDIO AL MINISTERIO DE MINERÍA, A FIN DE QUE EN EL PLAZO PREVISTO POR LEY, INFORME SOBRE EL PROYECTO MINERO ACTUALMENTE EN EVALUACIÓN “AGUA RICA”.;2025-08-19;2025;EN TRAMITE;Resolución;EX-2025-00035864-   -HCDCAT-DPAM;;
8728;Proyecto N° 493;DECLÁRASE DE INTERÉS PARLAMENTARIO Y DEPORTIVO LA TRAYECTORIA DEL JOVEN CICLISTA CATAMARQUEÑO MAICOL SEBASTIÁN CORONEL, EN RECONOCIMIENTO A SU SOBRESALIENTE DESEMPEÑO DEPORTIVO;2025-08-19;2025;EN TRAMITE;Declaración;EX-2025-00035986-   -HCDCAT-DPMA;;
8729;Proyecto N° 494;“DISPóNESE LA NECESIDAD DE LA REFORMA INTEGRAL DEL CóDIGO DE FALTAS LEY N° 5171 DE CATAMARCA, EN LOS TéRMINOS Y CON LOS ALCANCES DE LA PRESENTE LEY.”;2025-08-19;2025;EN TRAMITE;Ley Provincial;EX-2025-00036011-   -HCDCAT-DPAD;;
8730;Proyecto N° 495;"""MODIFICACION LEY Nº 5.062 DE CREACION DE REGISTRO DE DEUDORES ALIMENTARIOS""";2025-08-19;2025;EN TRAMITE;Ley Provincial;EX-2025-00036041-   -HCDCAT-DPPA;;
8731;Proyecto N° 11;"PROYECTO DE LEY: ""DISPONGASE QUE LOS FORMULARIOS Y PAPELERIA IMPRESOS POR LA DIRECCION DE REGISTRO CIVIL DE LA PROVINCIA DE CATAMARCA, CONTENGA EN EL MARGEN SUPERIOR DERECHO LA LEYENDA ""SEGUI VIVIENDO, DONA TUS ORGANOS"".-";2005-04-18;2005;EN TRAMITE;Ley Provincial;S/N;;
8732;Proyecto N° 496;"“SOLICITAR AL P.E.P, A TRAVéS DEL MINISTERIO DE SALUD Y DE LA SECRETARíA GENERAL DE LA GOBERNACIóN, UN INFORME REFERIDO A LA ADQUISICIóN, DISTRIBUCIóN O ADMINISTRACIóN DE LOTES DE FENTANILO VINCULADOS A LOS CASOS INVESTIGADOS""";2025-08-19;2025;EN TRAMITE;Resolución;EX-2025-00036093-   -HCDCAT-DPBCA;;
8733;Proyecto N° 16;"PROYECTO DE LEY CON MEDIA SANSION EN REVISION: MODIFICACION DEL ARTICULO 2° DE LA LEY N°5003 - IMPLEMENTACION DE CERTIFICADOS DE CREDITO FISCAL PARA EMPLEADOS PUBLICOS"".-";2005-04-22;2005;EN TRAMITE;Ley Provincial;S/N;;
8734;Proyecto N° 22;"""MEMORIA Y RENDICION DE CUENTAS - EJERCICIO 2004 - CAMARA DE DIPUTADOS"".-";2005-05-03;2005;EN TRAMITE;Ley Provincial;s/n;;
8735;Proyecto N° 497;"“ESTABLECESE EL HITO FUNDACIONAL DE LA LOCALIDAD DE MEDANITOS, PERTENECIENTE A LA JURISDICCIóN MUNICIPAL DE FIAMBALA EL DíA 06 DE SEPTIEMBRE DEL AñO 1780.""";2025-08-20;2025;EN TRAMITE;Ley Provincial;EX-2025-00036510-   -HCDCAT-DPNH;;
8736;Proyecto N° 498;REFORMAR LA LEY PROVINCIAL DE ENERGíA  N° 4834 A LOS FINES DE GARANTIZAR LOS DERECHOS DE LOS USUARIOS Y CONSUMIDORES DEL SERVICIO DE ENERGíA ELéCTRICA.;2025-08-20;2025;EN TRAMITE;Ley Provincial;EX-2025-00036516-   -HCDCAT-DPHA;;
8737;Proyecto N° 499;SOLICITAR AL PEP QUE, A TRAVéS DE LOS ORGANISMOS COMPETENTES, SE ADOPTEN LAS MEDIDAS NECESARIAS A FIN DE EVITAR LA SUSPENSIóN DEL SERVICIO ELéCTRICO A QUIENES SE LES HAYA DADO DE BAJA ARBITRARIAMENTE LA PENSIóN NO CONTRIBUTIVA;2025-08-20;2025;EN TRAMITE;Resolución;EX-2025-00036520-   -HCDCAT-DPMZ;;
8738;Proyecto N° 500;DIRIGIRSE AL PODER EJECUTIVO PROVINCIAL, PARA QUE A TRAVéS DE LOS MINISTERIOS QUE CORRESPONDA, INFORME A ESTA HONORABLE CáMARA: CASO DE FENTANILO ADULTERADO - DROGUERíA HLB PHARMA - SUBSIDIO A LA EMPRESA CAMINO (ALCO), PRESUNTAMENTE VINCULADA AL GRUPO EMPRESARIO DE ARIEL GARCíA FURFARO- EN MATERIA DE TRANSPARENCIA Y POLíTICA INDUSTRIAL.;2025-08-22;2025;EN TRAMITE;Resolución;EX-2025-00037192- -HCDCAT-DPAM;;
8739;Proyecto N° 501;“DECLARESE DE INTERéS PARLAMENTARIO LA DESTACADA ACTUACIóN DE LA CICLISTA CATAMARQUEñA GUADALUPE DíAZ”;2025-08-26;2025;EN TRAMITE;Declaración;EX-2025-00037226-   -HCDCAT-DPLJC;;
8740;Proyecto N° 502;“DECLARAR DE INTERéS LEGISLATIVO EL ACTO DE JURA DE NUEVOS SOCIOS DEL CLUB DE LEONES VALLE DE ANCASTI”.-;2025-08-26;2025;EN TRAMITE;Declaración;EX-2025-00037235-   -HCDCAT-DPMZ;;
